Asic,Accounting/Finance,Age-Derived,All-Positions,Arizona State University,Avg. Tenure (before SanDisk),Job Hop,California State University,Computers,Degree Level,Degree Progam Rollup,Design,Director-VP-Mgmt,Engineer Type 1,Engineer Type,Engineer,Firmware,Gender,India,Indian Institute of Technology,Israel,Marketing/Sales,Number of Records,Other 1,Other 2,Other,Position level,Predict2,San Jose State University,SanDisk Position Change (from prior role),SanDisk Position,SanDisk Tenure,Santa Clara University,Software,Stanford University,Systems,Technion - Israel Institute of Technology,Total Experience,Total Other Job Experience,Total Other Jobs,Total SanDisk Jobs,Total SanDisk and Other Jobs,USA,USC,University Region,University of California,University of Illinois,University,Year,Id,Rf
0,0,26,Engineer-Systems,0,1.00,0-1,0,0,Masters,Engineering,0,0,USA,Systems,1,0,Men,0,0,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,4.55,0,0,0,1,0,8,3.00,3,3,6,1,0,Americas,0,0,Other,2013,181335,0.41
0,0,26,Engineer-Systems,0,0.75,0-1,0,0,Masters,Engineering,0,0,USA,Systems,1,0,Men,0,0,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,3.67,0,0,0,1,0,7,3.00,4,2,6,1,0,Americas,0,0,Other,2014,181335,0.41
0,0,25,Computers,0,0.25,0-1,0,1,Masters,Computers,0,0,USA,Other,0,0,Women,0,0,0,0,1,1,0,0,IC,High,0,No Change,IT,1.50,0,0,0,0,0,2,0.25,1,1,2,1,0,Americas,0,0,Other,2013,181367,0.67
0,0,25,Computers,0,0.25,0-1,0,1,Masters,Computers,0,0,USA,Other,0,0,Women,0,0,0,0,1,1,0,0,IC,High,0,No Change,IT,1.50,0,0,0,0,0,2,0.25,1,1,2,1,0,Americas,0,0,Other,2014,181367,0.66
0,0,46,Engineer-Software,0,2.53,02-Mar,0,0,Missing,Other,0,0,USA,Software,1,0,Men,0,0,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,2.16,0,1,0,0,0,20,17.68,7,1,8,1,0,Americas,0,0,Other,2013,181373,0.42
0,0,50,Marketing/Sales,0,3.04,03-Apr,0,0,Missing,Other,0,0,USA,Other,0,0,Men,0,0,0,1,1,1,0,0,Director,Medium,0,No Change,Marketing/Sales,0.46,0,0,0,0,0,25,24.35,8,2,10,1,0,Americas,0,0,Other,2013,181387,0.30
0,0,35,Engineer-Other,0,2.27,02-Mar,0,0,Doctorate,Engineering,0,0,USA,Other,1,0,Women,0,0,0,0,1,1,0,0,IC,Medium,0,No Change,Engineer,5.01,0,0,0,0,0,14,9.09,4,1,5,1,0,Americas,0,1,University of Illinois,2013,181393,0.35
0,0,35,Engineer-Other,0,2.27,02-Mar,0,0,Doctorate,Engineering,0,0,USA,Other,1,0,Women,0,0,0,0,1,1,0,0,IC,Medium,0,No Change,Engineer,5.01,0,0,0,0,0,14,9.09,4,1,5,1,0,Americas,0,1,University of Illinois,2014,181393,0.35
0,0,39,Engineer-Other,0,2.00,02-Mar,0,0,Doctorate,Engineering,0,0,USA,Other,1,0,Women,0,0,0,0,1,1,0,0,IC,Medium,0,No Change,Engineer,5.01,0,0,0,0,0,9,4.00,2,1,3,1,0,Americas,0,1,University of Illinois,2013,181394,0.37
0,0,39,Engineer-Other,0,2.00,02-Mar,0,0,Doctorate,Engineering,0,0,USA,Other,1,0,Women,0,0,0,0,1,1,0,0,IC,Medium,0,No Change,Engineer,5.01,0,0,0,0,0,9,4.00,2,1,3,1,0,Americas,0,1,University of Illinois,2014,181394,0.37
0,0,37,Marketing/Sales,0,5.00,04-May,0,0,Missing,Other,0,0,Other,Other,0,0,Missing,0,0,0,1,1,1,1,0,Management,Medium,0,Lateral,Marketing/Sales,4.67,0,0,0,0,0,15,10.01,2,2,4,0,0,Unknown,0,0,Other,2013,181410,0.19
0,0,37,Marketing/Sales,0,5.00,04-May,0,0,Missing,Other,0,0,Other,Other,0,0,Missing,0,0,0,1,1,1,1,0,Management,Medium,0,Lateral,Marketing/Sales,4.67,0,0,0,0,0,15,10.01,2,2,4,0,0,Unknown,0,0,Other,2014,181410,0.19
0,0,29,Engineer-Firmware,0,2.00,02-Mar,0,0,Masters,Other,0,0,Other,Firmware,1,1,Missing,0,0,0,0,1,0,1,0,IC,Medium,0,No Change,Engineer,1.67,0,0,0,0,0,12,10.00,5,1,6,0,0,Americas,0,0,Other,2013,181429,0.41
0,0,29,Engineer-Firmware,0,2.00,02-Mar,0,0,Masters,Other,0,0,Other,Firmware,1,1,Missing,0,0,0,0,1,0,1,0,IC,Medium,0,No Change,Engineer,1.67,0,0,0,0,0,12,10.00,5,1,6,0,0,Americas,0,0,Other,2014,181429,0.41
0,0,32,Engineer-Firmware,0,6.50,06-Jul,0,0,Bachelors,Other,0,0,USA,Firmware,1,1,Men,0,0,0,0,1,0,0,0,IC,High,1,No Change,Engineer,0.00,0,0,0,0,0,13,13.01,2,1,2,1,0,Americas,0,0,San Jose State University,2013,181433,0.73
0,0,45,Engineer-Other,0,7.34,07-Aug,0,0,Masters,Computers,0,0,Other,Other,1,0,Men,0,0,0,0,1,1,1,0,IC,High,0,No Change,Engineer,0.88,0,0,0,0,0,16,14.68,2,1,3,0,0,APAC,0,0,Other,2013,181445,0.73
0,0,45,Engineer-Other,0,4.89,04-May,0,0,Masters,Computers,0,0,Other,Other,1,0,Men,0,0,0,0,1,1,1,0,IC,High,0,No Change,Engineer,0.00,0,0,0,0,0,15,14.68,3,1,3,0,0,APAC,0,0,Other,2014,181445,0.74
0,0,35,Engineer-Other,0,1.63,01-Feb,0,0,Bachelors,Computers,0,0,India,Other,1,0,Women,1,0,0,0,1,1,0,0,IC,High,0,No Change,Engineer,0.00,0,0,0,0,0,3,3.25,2,1,2,0,0,India,0,0,Other,2014,181449,0.74
0,0,32,Engineer-Other,0,0.00,0-1,0,0,Missing,Other,0,0,Israel,Other,1,0,Men,0,0,1,0,1,1,0,0,IC,Medium,0,No Change,Engineer,5.17,0,0,0,0,0,5,0.00,0,1,1,0,0,Israel,0,0,Other,2013,181461,0.39
0,0,49,Engineer-Software,0,4.59,04-May,0,0,Missing,Other,0,0,Other,Software,1,0,Men,0,0,0,0,1,0,1,0,IC,Medium,0,No Change,Engineer,2.41,0,1,0,0,0,21,18.34,4,1,5,0,0,Unknown,0,0,Other,2013,181508,0.39
0,0,49,Engineer-Software,0,4.59,04-May,0,0,Missing,Other,0,0,Other,Software,1,0,Men,0,0,0,0,1,0,1,0,IC,Medium,0,No Change,Engineer,2.41,0,1,0,0,0,21,18.34,4,1,5,0,0,Unknown,0,0,Other,2014,181508,0.39
0,0,62,Engineer-Other,0,4.57,04-May,0,0,Masters,Other,0,0,USA,Other,1,0,Men,0,0,0,0,1,1,0,0,IC,Medium,0,No Change,Engineer,0.66,0,0,0,0,0,28,27.43,6,1,7,1,0,Americas,0,0,Other,2013,181525,0.44
0,0,62,Engineer-Other,0,4.57,04-May,0,0,Masters,Other,0,0,USA,Other,1,0,Men,0,0,0,0,1,1,0,0,IC,Medium,0,No Change,Engineer,0.66,0,0,0,0,0,28,27.43,6,1,7,1,0,Americas,0,0,Other,2014,181525,0.44
0,0,19,Engineer-Design,0,0.17,0-1,0,0,Doctorate,Engineering,1,0,USA,Design,1,0,Men,0,0,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,3.75,0,0,0,0,0,4,0.17,1,1,2,1,0,Americas,0,0,Other,2013,181537,0.39
0,0,44,Engineer-Director-VP-Mgmt,0,3.58,03-Apr,0,0,Masters,Other,0,1,USA,Director-VP-Mgmt,1,0,Men,0,0,0,0,1,0,0,0,VP,Low,0,Lateral,Engineer,17.26,0,0,0,0,0,21,3.58,1,6,7,1,0,Americas,1,0,University of California,2013,181571,0.00
0,0,44,Engineer-Director-VP-Mgmt,0,0.00,0-1,0,0,Masters,Other,0,1,USA,Director-VP-Mgmt,1,0,Men,0,0,0,0,1,0,0,0,VP,Low,0,Lateral,Engineer,18.55,0,0,0,0,0,22,3.58,0,7,7,1,0,Americas,1,0,University of California,2013,181571,0.00
0,0,44,Engineer-Director-VP-Mgmt,0,0.00,0-1,0,0,Masters,Other,0,1,USA,Director-VP-Mgmt,1,0,Men,0,0,0,0,1,0,0,0,VP,Low,0,Lateral,Engineer,18.55,0,0,0,0,0,22,3.58,0,7,7,1,0,Americas,1,0,University of California,2014,181571,0.00
0,0,37,Other,0,1.81,01-Feb,0,0,Bachelors,Other,0,0,India,Other,0,0,Men,1,1,0,0,1,1,0,1,Management,Medium,0,Promo,Other,8.38,0,0,0,0,0,16,7.26,4,2,6,0,0,India,0,0,Indian Institute of Technology,2013,181574,0.18
0,0,37,Other,0,1.81,01-Feb,0,0,Bachelors,Other,0,0,India,Other,0,0,Men,1,1,0,0,1,1,0,1,Management,Medium,0,Promo,Other,8.38,0,0,0,0,0,16,7.26,4,2,6,0,0,India,0,0,Indian Institute of Technology,2014,181574,0.18
0,0,36,Marketing/Sales,0,2.53,02-Mar,0,0,Missing,Other,0,0,Israel,Other,0,0,Men,0,0,1,1,1,1,0,0,Director,Medium,0,Promo,Marketing/Sales,4.25,0,0,0,0,0,17,12.67,5,2,7,0,0,Israel,0,0,Other,2013,181575,0.23
0,0,36,Marketing/Sales,0,3.17,03-Apr,0,0,Missing,Other,0,0,Israel,Other,0,0,Men,0,0,1,1,1,1,0,0,Director,Medium,0,Promo,Marketing/Sales,5.29,0,0,0,0,0,18,12.67,4,3,7,0,0,Israel,0,0,Other,2013,181575,0.23
0,0,36,Marketing/Sales,0,2.53,02-Mar,0,0,Missing,Other,0,0,Israel,Other,0,0,Men,0,0,1,1,1,1,0,0,Director,Medium,0,Promo,Marketing/Sales,4.25,0,0,0,0,0,17,12.67,5,2,7,0,0,Israel,0,0,Other,2014,181575,0.23
0,0,24,Marketing/Sales,0,0.31,0-1,0,0,Masters,Engineering,0,0,USA,Other,0,0,Men,0,0,0,1,1,1,0,0,Management,High,0,No Change,Marketing/Sales,1.08,0,0,0,0,0,2,1.25,4,1,5,1,0,Americas,1,0,University of California,2013,181576,0.68
0,0,24,Marketing/Sales,0,0.63,0-1,0,0,Masters,Engineering,0,0,USA,Other,0,0,Men,0,0,0,1,1,1,0,0,Management,High,0,No Change,Marketing/Sales,2.54,0,0,0,0,0,4,1.25,2,3,5,1,0,Americas,1,0,University of California,2013,181576,0.68
0,0,24,Marketing/Sales,0,0.42,0-1,0,0,Masters,Engineering,0,0,USA,Other,0,0,Men,0,0,0,1,1,1,0,0,Management,High,0,No Change,Marketing/Sales,2.00,0,0,0,0,0,3,1.25,3,2,5,1,0,Americas,1,0,University of California,2014,181576,0.68
0,0,25,Engineer-Firmware,0,1.84,01-Feb,1,0,Masters,Computers,0,0,USA,Firmware,1,1,Men,0,0,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,1.00,0,0,0,0,0,12,11.01,6,1,7,1,0,Americas,0,0,California State University,2013,181578,0.41
0,0,25,Engineer-Firmware,0,1.84,01-Feb,1,0,Masters,Computers,0,0,USA,Firmware,1,1,Men,0,0,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,1.00,0,0,0,0,0,12,11.01,6,1,7,1,0,Americas,0,0,California State University,2014,181578,0.41
0,0,36,Other,0,2.03,02-Mar,0,0,Bachelors,Other,0,0,Israel,Other,0,0,Men,0,0,1,0,1,1,0,1,IC,Medium,0,Lateral,Other,8.13,0,0,0,0,0,14,6.09,3,2,5,0,0,Israel,0,0,Other,2012,181579,0.18
0,0,36,Other,0,2.03,02-Mar,0,0,Bachelors,Other,0,0,Israel,Other,0,0,Men,0,0,1,0,1,1,0,1,IC,Medium,0,Lateral,Other,8.13,0,0,0,0,0,14,6.09,3,2,5,0,0,Israel,0,0,Other,2013,181579,0.18
0,0,41,Marketing/Sales,0,3.09,03-Apr,0,0,Missing,Other,0,0,Other,Other,0,0,Men,0,0,0,1,1,1,1,0,Director,Low,0,Promo,Marketing/Sales,10.71,0,0,0,0,0,17,6.18,2,4,6,0,0,Unknown,0,0,Other,2012,181580,0.01
0,0,41,Marketing/Sales,0,3.09,03-Apr,0,0,Missing,Other,0,0,Other,Other,0,0,Men,0,0,0,1,1,1,1,0,Director,Low,0,Promo,Marketing/Sales,10.71,0,0,0,0,0,17,6.18,2,4,6,0,0,Unknown,0,0,Other,2013,181580,0.01
0,0,41,Marketing/Sales,0,3.09,03-Apr,0,0,Missing,Other,0,0,Other,Other,0,0,Men,0,0,0,1,1,1,1,0,Director,Low,0,Promo,Marketing/Sales,10.71,0,0,0,0,0,17,6.18,2,4,6,0,0,Unknown,0,0,Other,2014,181580,0.01
0,0,39,Engineer-Other,0,3.73,03-Apr,0,0,Missing,Other,0,0,Other,Other,1,0,Men,0,0,0,0,1,1,1,0,IC,Medium,0,Lateral,Engineer,1.08,0,0,0,0,0,16,14.93,4,1,5,0,0,Unknown,0,0,Other,2012,181588,0.41
0,0,39,Engineer-Other,0,3.73,03-Apr,0,0,Missing,Other,0,0,Other,Other,1,0,Men,0,0,0,0,1,1,1,0,IC,Medium,0,Lateral,Engineer,1.08,0,0,0,0,0,16,14.93,4,1,5,0,0,Unknown,0,0,Other,2013,181588,0.41
0,0,39,Engineer-Other,0,3.73,03-Apr,0,0,Missing,Other,0,0,Other,Other,1,0,Men,0,0,0,0,1,1,1,0,IC,Medium,0,Lateral,Engineer,1.08,0,0,0,0,0,16,14.93,4,1,5,0,0,Unknown,0,0,Other,2014,181588,0.41
0,0,26,Computers,0,0.92,0-1,0,1,Masters,Computers,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,0,IC,High,0,No Change,IT,1.58,0,0,0,0,0,5,3.67,4,1,5,1,0,Americas,0,0,Other,2012,181593,0.61
0,0,26,Computers,0,0.92,0-1,0,1,Masters,Computers,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,0,IC,High,0,No Change,IT,1.58,0,0,0,0,0,5,3.67,4,1,5,1,0,Americas,0,0,Other,2013,181593,0.61
1,0,24,Engineer-ASIC,0,0.75,0-1,0,0,Masters,Engineering,0,0,USA,ASIC,1,0,Men,0,0,0,0,1,0,0,0,IC,Medium,1,Promo,Engineer,2.34,0,0,0,0,0,4,1.50,2,2,4,1,0,Americas,0,0,San Jose State University,2012,181615,0.16
1,0,24,Engineer-ASIC,0,1.50,01-Feb,0,0,Masters,Engineering,0,0,USA,ASIC,1,0,Men,0,0,0,0,1,0,0,0,IC,Medium,1,Promo,Engineer,3.22,0,0,0,0,0,5,1.50,1,3,4,1,0,Americas,0,0,San Jose State University,2013,181615,0.16
1,0,24,Engineer-ASIC,0,0.75,0-1,0,0,Masters,Engineering,0,0,USA,ASIC,1,0,Men,0,0,0,0,1,0,0,0,IC,Medium,1,Promo,Engineer,2.34,0,0,0,0,0,4,1.50,2,2,4,1,0,Americas,0,0,San Jose State University,2014,181615,0.16
0,0,35,Computers,0,0.25,0-1,1,1,Bachelors,Computers,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,0,IC,High,0,No Change,IT,0.17,0,0,0,0,0,0,0.25,1,1,2,1,0,Americas,0,0,California State University,2012,181624,0.73
0,0,35,Computers,0,0.25,0-1,1,1,Bachelors,Computers,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,0,IC,High,0,No Change,IT,0.17,0,0,0,0,0,0,0.25,1,1,2,1,0,Americas,0,0,California State University,2013,181624,0.73
0,0,46,Other,0,2.77,02-Mar,0,0,Bachelors,Other,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,Director,High,0,No Change,Other,2.92,0,0,0,0,0,20,16.59,6,1,7,1,0,Americas,0,0,Other,2012,181637,0.55
0,0,46,Other,0,2.77,02-Mar,0,0,Bachelors,Other,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,Director,High,0,No Change,Other,2.92,0,0,0,0,0,20,16.59,6,1,7,1,0,Americas,0,0,Other,2013,181637,0.54
0,0,46,Other,0,2.77,02-Mar,0,0,Bachelors,Other,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,Director,High,0,No Change,Other,2.92,0,0,0,0,0,20,16.59,6,1,7,1,0,Americas,0,0,Other,2014,181637,0.55
0,0,39,Computers,0,4.42,04-May,0,1,Bachelors,Engineering,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,0,IC,Medium,0,No Change,IT,6.68,0,0,0,0,0,16,8.84,2,1,3,1,0,Americas,0,0,Other,2014,181642,0.43
0,0,37,Engineer-Firmware,0,1.42,01-Feb,0,0,Bachelors,Computers,0,0,Other,Firmware,1,1,Men,0,0,0,0,1,0,1,0,IC,Medium,0,No Change,Engineer,1.84,0,0,0,0,0,5,2.84,2,1,3,0,0,EMEA,0,0,Other,2014,181648,0.42
0,0,31,Engineer-Other,0,0.00,0-1,0,0,Masters,Engineering,0,0,Other,Other,1,0,Women,0,0,0,0,1,1,1,0,IC,Medium,0,No Change,Engineer,5.84,0,0,0,0,0,6,0.00,0,1,1,0,0,APAC,0,0,Other,2012,181658,0.37
0,0,31,Engineer-Other,0,0.00,0-1,0,0,Masters,Engineering,0,0,Other,Other,1,0,Women,0,0,0,0,1,1,1,0,IC,Medium,0,No Change,Engineer,6.63,0,0,0,0,0,7,0.00,1,3,4,0,0,APAC,0,0,Other,2013,181658,0.38
0,0,31,Engineer-Other,0,0.00,0-1,0,0,Masters,Engineering,0,0,Other,Other,1,0,Women,0,0,0,0,1,1,1,0,IC,Medium,0,No Change,Engineer,5.84,0,0,0,0,0,6,0.00,0,1,1,0,0,APAC,0,0,Other,2014,181658,0.37
0,0,30,Engineer-Software,0,1.09,01-Feb,0,0,Bachelors,Engineering,0,0,USA,Software,1,0,Men,0,0,0,0,1,0,0,0,IC,Low,0,Promo,Engineer,5.34,0,1,0,0,0,6,1.09,1,2,3,1,0,Americas,0,0,Other,2012,181675,0.14
0,0,30,Engineer-Software,0,1.09,01-Feb,0,0,Bachelors,Engineering,0,0,USA,Software,1,0,Men,0,0,0,0,1,0,0,0,IC,Low,0,Promo,Engineer,5.34,0,1,0,0,0,6,1.09,1,2,3,1,0,Americas,0,0,Other,2013,181675,0.14
0,0,30,Engineer-Software,0,1.09,01-Feb,0,0,Bachelors,Engineering,0,0,USA,Software,1,0,Men,0,0,0,0,1,0,0,0,IC,Low,0,Promo,Engineer,5.34,0,1,0,0,0,6,1.09,1,2,3,1,0,Americas,0,0,Other,2014,181675,0.14
0,0,30,Other,0,1.26,01-Feb,1,0,Bachelors,Other,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,IC,Medium,0,Lateral,Other,1.33,0,0,0,0,0,10,8.84,7,2,9,1,0,Americas,0,0,California State University,2012,181683,0.29
0,0,30,Other,0,1.26,01-Feb,1,0,Bachelors,Other,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,IC,Medium,0,Lateral,Other,1.33,0,0,0,0,0,10,8.84,7,2,9,1,0,Americas,0,0,California State University,2013,181683,0.29
0,0,54,Engineer-Other,0,3.15,03-Apr,0,0,Bachelors,Engineering,0,0,USA,Other,1,0,Men,0,0,0,0,1,1,0,0,Management,Medium,0,No Change,Engineer,1.67,0,0,0,0,0,27,25.19,8,1,9,1,0,Americas,0,0,Other,2012,181684,0.43
0,0,54,Engineer-Other,0,3.15,03-Apr,0,0,Bachelors,Engineering,0,0,USA,Other,1,0,Men,0,0,0,0,1,1,0,0,Management,Medium,0,No Change,Engineer,1.67,0,0,0,0,0,27,25.19,8,1,9,1,0,Americas,0,0,Other,2014,181684,0.43
0,0,22,Other,0,0.00,0-1,0,0,Bachelors,Other,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,IC,High,0,No Change,Other,3.67,0,0,0,0,0,4,0.00,0,1,1,1,0,Americas,0,0,Other,2012,181694,0.51
0,0,22,Other,0,0.00,0-1,0,0,Bachelors,Other,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,IC,High,0,No Change,Other,3.67,0,0,0,0,0,4,0.00,0,1,1,1,0,Americas,0,0,Other,2014,181694,0.51
0,0,30,Engineer-Other,0,1.58,01-Feb,0,0,Missing,Other,0,0,Other,Other,1,0,Men,0,0,0,0,1,1,1,0,IC,Low,0,Promo,Engineer,6.13,0,0,0,0,0,12,6.34,4,2,6,0,0,Unknown,0,0,Other,2012,181696,0.13
0,0,30,Engineer-Other,0,1.58,01-Feb,0,0,Missing,Other,0,0,Other,Other,1,0,Men,0,0,0,0,1,1,1,0,IC,Low,0,Promo,Engineer,6.13,0,0,0,0,0,12,6.34,4,2,6,0,0,Unknown,0,0,Other,2013,181696,0.13
0,0,30,Engineer-Other,0,1.58,01-Feb,0,0,Missing,Other,0,0,Other,Other,1,0,Men,0,0,0,0,1,1,1,0,IC,Low,0,Promo,Engineer,6.13,0,0,0,0,0,12,6.34,4,2,6,0,0,Unknown,0,0,Other,2014,181696,0.13
0,0,37,Engineer-Other,0,4.34,04-May,0,0,Other,Other,0,0,USA,Other,1,0,Men,0,0,0,0,1,1,0,0,IC,Medium,0,No Change,Engineer,0.42,0,0,0,0,0,13,13.01,3,1,4,1,0,Americas,0,0,Other,2012,181706,0.41
0,0,28,Other,0,0.00,0-1,0,0,Masters,Business,0,0,Other,Other,0,0,Missing,0,0,0,0,1,1,1,1,Management,Medium,0,Promo,Other,8.55,0,0,0,0,0,9,0.00,0,2,2,0,0,Unknown,0,0,Other,2012,181741,0.18
0,0,28,Other,0,0.00,0-1,0,0,Masters,Business,0,0,Other,Other,0,0,Missing,0,0,0,0,1,1,1,1,Management,Medium,0,Promo,Other,8.55,0,0,0,0,0,9,0.00,0,2,2,0,0,Unknown,0,0,Other,2013,181741,0.18
0,0,28,Other,0,0.00,0-1,0,0,Masters,Business,0,0,Other,Other,0,0,Missing,0,0,0,0,1,1,1,1,Management,Medium,0,Promo,Other,8.55,0,0,0,0,0,9,0.00,0,2,2,0,0,Unknown,0,0,Other,2014,181741,0.18
0,0,25,Computers,0,0.33,0-1,0,1,Masters,Computers,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,0,IC,High,0,No Change,IT,0.17,1,0,0,0,0,1,1.00,3,1,4,1,0,Americas,0,0,Santa Clara University,2014,181753,0.72
0,0,29,Engineer-Other,0,3.67,03-Apr,0,0,Masters,Engineering,0,0,USA,Other,1,0,Men,0,0,0,0,1,1,0,0,IC,Medium,0,Promo,Engineer,2.33,0,0,0,0,0,10,7.34,2,1,3,1,0,Americas,0,0,Other,2012,181762,0.38
0,0,29,Engineer-Other,0,3.67,03-Apr,0,0,Masters,Engineering,0,0,USA,Other,1,0,Men,0,0,0,0,1,1,0,0,IC,Medium,0,Promo,Engineer,2.33,0,0,0,0,0,10,7.34,2,1,3,1,0,Americas,0,0,Other,2013,181762,0.38
0,0,29,Engineer-Other,0,3.67,03-Apr,0,0,Masters,Engineering,0,0,USA,Other,1,0,Men,0,0,0,0,1,1,0,0,IC,Medium,0,Promo,Engineer,2.33,0,0,0,0,0,10,7.34,2,1,3,1,0,Americas,0,0,Other,2014,181762,0.38
0,0,18,Other,0,2.89,02-Mar,0,0,Masters,Engineering,0,0,Israel,Other,0,0,Missing,0,0,1,0,1,1,0,1,Director,High,0,No Change,Other,0.00,0,0,0,0,0,9,8.67,3,1,3,0,0,Israel,0,0,Other,2012,181764,0.79
0,0,52,Computers,0,6.84,06-Jul,0,1,Bachelors,Engineering,0,0,USA,Other,0,0,Women,0,0,0,0,1,1,0,0,Director,High,0,No Change,IT,1.08,0,0,0,0,0,28,27.35,4,1,5,1,0,Americas,0,0,Other,2012,181769,0.50
0,0,24,Engineer-Systems,0,0.17,0-1,0,0,Bachelors,Engineering,0,0,USA,Systems,1,0,Men,0,0,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,2.08,0,0,0,1,0,2,0.33,2,1,3,1,0,Americas,0,0,Other,2012,181781,0.42
0,0,24,Engineer-Systems,0,0.17,0-1,0,0,Bachelors,Engineering,0,0,USA,Systems,1,0,Men,0,0,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,2.08,0,0,0,1,0,2,0.33,2,1,3,1,0,Americas,0,0,Other,2013,181781,0.42
0,0,25,Engineer-Firmware,0,0.25,0-1,0,0,Masters,Engineering,0,0,USA,Firmware,1,1,Men,0,0,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,1.42,0,0,0,0,0,2,0.25,1,1,2,1,0,Americas,0,0,Other,2012,181793,0.43
0,0,25,Engineer-Firmware,0,0.25,0-1,0,0,Masters,Engineering,0,0,USA,Firmware,1,1,Men,0,0,0,0,1,0,0,0,IC,Medium,0,No Change,Engineer,1.42,0,0,0,0,0,2,0.25,1,1,2,1,0,Americas,0,0,Other,2013,181793,0.43
0,0,56,Engineer-Other,0,1.61,01-Feb,0,0,Bachelors,Engineering,0,0,USA,Other,1,0,Men,0,0,0,0,1,1,0,0,IC,Low,0,No Change,Engineer,7.88,0,0,0,0,0,18,9.67,6,2,8,1,0,Americas,0,0,Other,2012,181808,0.14
0,0,56,Engineer-Other,0,1.61,01-Feb,0,0,Bachelors,Engineering,0,0,USA,Other,1,0,Men,0,0,0,0,1,1,0,0,IC,Low,0,No Change,Engineer,7.88,0,0,0,0,0,18,9.67,6,2,8,1,0,Americas,0,0,Other,2014,181808,0.14
0,0,39,Other,0,0.69,0-1,0,0,Bachelors,Other,0,0,India,Other,0,0,Men,1,0,0,0,1,1,0,1,IC,Medium,0,Lateral,Other,6.63,0,0,0,0,0,9,2.74,4,2,6,0,0,India,0,0,Other,2012,181814,0.20
0,0,39,Other,0,0.69,0-1,0,0,Bachelors,Other,0,0,India,Other,0,0,Men,1,0,0,0,1,1,0,1,IC,Medium,0,Lateral,Other,6.63,0,0,0,0,0,9,2.74,4,2,6,0,0,India,0,0,Other,2014,181814,0.21
0,0,28,Other,0,3.08,03-Apr,0,0,Bachelors,Other,0,0,USA,Other,0,0,Women,0,0,0,0,1,1,0,1,IC,High,0,No Change,Other,1.08,0,0,0,0,0,7,6.17,2,1,3,1,0,Americas,0,0,Other,2012,181819,0.54
0,0,28,Other,0,3.08,03-Apr,0,0,Bachelors,Other,0,0,USA,Other,0,0,Women,0,0,0,0,1,1,0,1,IC,High,0,No Change,Other,1.08,0,0,0,0,0,7,6.17,2,1,3,1,0,Americas,0,0,Other,2014,181819,0.54
0,0,39,Other,0,1.78,01-Feb,0,0,Bachelors,Other,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,IC,High,0,No Change,Other,2.17,0,0,0,0,0,13,10.67,6,1,7,1,0,Americas,0,0,Other,2012,181822,0.60
0,0,39,Other,0,1.78,01-Feb,0,0,Bachelors,Other,0,0,USA,Other,0,0,Men,0,0,0,0,1,1,0,1,IC,High,0,No Change,Other,2.17,0,0,0,0,0,13,10.67,6,1,7,1,0,Americas,0,0,Other,2014,181822,0.60
0,0,29,Engineer-Design,0,0.17,0-1,0,0,Masters,Engineering,1,0,USA,Design,1,0,Men,0,0,0,0,1,0,0,0,IC,Low,0,Promo,Engineer,5.67,0,0,0,0,0,6,0.17,1,3,4,1,0,Americas,0,1,University of Illinois,2012,181827,0.04
0,0,29,Engineer-Design,0,0.00,0-1,0,0,Masters,Engineering,1,0,USA,Design,1,0,Men,0,0,0,0,1,0,0,0,IC,Low,0,Promo,Engineer,7.55,0,0,0,0,0,8,0.17,0,4,4,1,0,Americas,0,1,University of Illinois,2012,181827,0.04
0,0,29,Engineer-Design,0,0.00,0-1,0,0,Masters,Engineering,1,0,USA,Design,1,0,Men,0,0,0,0,1,0,0,0,IC,Low,0,Promo,Engineer,7.55,0,0,0,0,0,8,0.17,0,4,4,1,0,Americas,0,1,University of Illinois,2014,181827,0.04
